말,7
소장,6
연구,6
기술,5
미래,5
컴퓨터,4
인간,3
화면,3
조작,3
제품,3
현실,3
과학,3
이해,2
행동,2
실현,2
음성,2
인식,2
이용자,2
과학자,2
신임,2
세계,2
피터,2
리,2
앞,2
회사,2
경쟁,2
램프,2
실시간,2
수학,2
종이,2
적용,2
일,2
안,1
욕망,1
의지,1
지시,1
컴퓨팅,1
현지,1
시각,1
본사,1
소,1
인공,1
지능,1
전기,1
동작,1
발달,1
수준,1
진화,1
차세대,1
게임기,1
박스,1
원,1
대표,1
사례,1
사용자,1
거실,1
소파,1
얼굴,1
인사,1
변화,1
위치,1
파악,1
카메라,1
자동,1
게임,1
선택,1
채널,1
변경,1
녹화,1
전화,1
걸,1
주변,1
필요,1
실수,1
오,1
계,1
취임,1
곳,1
거점,1
연구소,1
기술자,1
발머,1
회장,1
지휘,1
아래,1
통찰력,1
발명품,1
전략,1
마련,1
개발,1
도움,1
테크놀로지리뷰,1
발명,1
역할,1
평가,1
한마디,1
스마,1
초기,1
위,1
접목,1
승기,1
일루미셰어,1
프로젝트,1
예,1
일루미셰,1
책상,1
칠판,1
제삼자,1
공유,1
일루미셰어폰,1
가칭,1
학생,1
집,1
문제,1
교사,1
첨삭,1
사용,1
역량,1
상상력,1
순간,1
경쟁력,1
강화,1
대,1
국방부,1
산하,1
방위고등,1
계획국,1
부문,1
총괄,1
사람,1
상상,1
가능,1
산업,1
전체,1
